id	TCGA-04-1514-01A	TCGA-04-1516-01A	TCGA-04-1530-01A	TCGA-04-1536-01A	TCGA-04-1542-01A
ALKBH7	0.6074	-0.6262	-0.3035	0.0076	-0.5782
ALKBH8	-0.3446	0.2846	-0.057999999999999996	-0.8743	0.0868
ALLC	-0.044000000000000004	-0.1154	-0.4084	-0.2946	0.0328
ALMS1	0.0389	-0.1077	0.0536	-0.0184	0.0073
ALMS1P	0.0389	-0.1077	0.0536	-0.0184	0.0073
ALOX12	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
ALOX12B	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
ALOX12E	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
ALOX15	-0.4332	-0.1143	-0.2934	-0.3953	-0.5681
ALOX15B	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
ALOX5	0.1218	0.2796	0.1068	0.1215	0.36200000000000004
ALOX5AP	-0.3631	-0.648	-0.3043	0.063	-0.4505
ALOXE3	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
ALPI	0.1343	0.2864	-0.1355	-1.0262	0.3317
ALPK1	-0.3247	-0.6178	-0.1005	-0.9046	-0.3915
ALPK2	0.126	-0.0912	-0.1001	-0.2743	0.0226
ALPK3	-0.382	-0.2478	0.0744	-0.35700000000000004	-0.0308
ALPL	-0.1935	-0.0867	0.0758	-0.3339	-0.5670000000000001
ALPP	0.1343	0.2864	-0.1355	-1.0262	0.3317
ALPPL2	0.1343	0.2864	-0.1355	-1.0262	0.3317
ALS2	0.1984	0.3743	-0.0126	0.1868	0.365
ALS2CL	-0.4012	0.1868	-0.0059	-0.3261	-0.4556
ALS2CR11	0.1984	0.3743	-0.0126	0.1868	0.365
ALS2CR12	0.1984	0.3743	-0.0126	0.1868	0.365
ALS2CR16	0.1984	0.3743	-0.0126	-0.9274	0.365
ALS2CR17	0.1984	0.3743	-0.0126	-0.9274	0.365
ALS2CR4	0.1984	0.3743	-0.0126	0.1868	0.365
ALS2CR5	0.1984	0.3743	-0.0126	0.1868	0.365
ALS2CR7	0.1984	0.3743	-0.0126	0.1868	0.365
ALS2CR8	0.1984	0.3743	-0.0126	-0.9274	0.365
ALX1	0.1361	-0.13	-0.2491	0.3169	-0.4118
ALX3	-0.141	0.292	-0.1363	0.4285	-0.4917
ALX4	-0.3423	-0.0899	0.006999999999999999	-0.3732	-0.4225
AM413008	0.4232	0.2581	-0.0043	0.8385	0.3424
AMAC1	-0.4204	-0.0928	-0.2934	-0.3699	-0.5309
AMAC1L2	-0.4065	-0.6795	-0.4303	-0.3279	0.0072
AMAC1L3	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
AMACR	0.1262	0.2696	0.3142	0.3962	0.3779
AMBN	-0.3295	-0.6525	-0.3807	-0.9145	-0.4049
AMBP	0.0851	0.2424	0.0038	0.0875	-0.4837
AMBRA1	-0.3423	-0.0899	0.006999999999999999	-0.3732	-0.4225
AMD1	-0.3516	-0.6336	0.1968	0.2352	0.0168
AMDHD1	0.1361	-0.0837	-0.2491	0.2444	-0.0062
AMDHD2	0.0746	-0.6646	0.0173	-0.3731	0.5491
AMFR	0.1015	-0.665	-0.1822	-0.332	0.4174
AMH	-1.1519	-0.6262	-0.3035	-0.9961	-0.5782
AMHR2	0.1091	-0.0872	0.2899	0.2406	-0.4478
AMICA1	0.3742	0.2846	-0.057999999999999996	-0.366	-0.0123
AMIGO1	-0.1009	0.3302	-0.1363	0.4879	-0.484
AMIGO2	0.1294	0.5156	0.2899	0.2406	-0.4478
AMIGO3	-0.3978	0.2671	-0.0059	-1.023	-0.496
AML1	0.4254	0.5457	-0.05	0.1893	-0.0146
AML1/AMP19 fusion	0.4254	0.5457	-0.05	0.1893	-0.0146
AML2	-0.1935	-0.0867	0.0758	-0.3339	-0.5670000000000001
AMMECR1L	-0.2171	0.3681	0.0107	0.4601	0.3646
AMN	0.3679	-0.6803	-0.1938	0.0806	-0.4765
AMN1	0.1278	0.7754	0.0944	0.6933	0.5923
AMOTL1	0.12	0.2722	-0.057999999999999996	-0.9204	0.0474
AMOTL2	-0.3548	0.7269	0.4635	0.2531	0.2006
AMPD1	-0.1188	0.3087	-0.1783	0.4285	-0.4942
AMPD2	-0.1009	0.3302	-0.1363	0.4879	-0.484
AMPD3	-0.3786	-0.0899	-0.1314	-0.9749	-0.465
AMPH	-0.32799999999999996	0.3002	-0.017	0.0397	0.3516
AMT	-0.3978	0.2671	-0.0059	-0.3261	-0.496
AMTN	-0.3295	-0.6525	-0.3807	-0.9145	-0.4049
AMY1A	0.3842	0.5322	-0.1363	-0.32	-0.3909
AMY1B	0.3842	0.5322	-0.1363	-0.32	-0.3909
AMY1C	0.3842	-0.3534	-0.1363		0.1438
AMY2A	-0.0848	0.5497	-0.1363	0.3431	1.6053
AMY2B	-0.0848	0.5497	-0.1363	0.3431	-0.413
AMZ1	-0.3203	-0.1174	-0.3072	-0.4352	0.2665
AMZ2	0.0968	-0.0921	0.1525	0.3822	-0.5258
ANAPC1	0.0251	-0.1065	0.0107	0.3544	-0.0084
ANAPC10	-0.3301	-0.6009	0.5213	0.1409	-0.391
ANAPC11	1.0033	-0.0921	0.1525	0.3273	-0.5258
ANAPC13	-0.3548	0.7269	0.4635	-0.1496	0.2006
ANAPC2	0.0851	0.6722	-0.0114	-1.0917	-0.5823
ANAPC4	-0.3492	-0.6618	0.22399999999999998	-0.355	-0.428
ANAPC5	0.0721	-0.0843	0.1731	0.2566	-0.5177
ANAPC7	0.0859	0.2982	0.1731	0.3308	-0.4676
ANG	0.4504	0.3658	0.221	0.4308	0.0417
ANGEL1	0.4121	-0.67	-0.1938	0.1118	-0.4765
ANGEL2	0.2805	0.2829	0.0931	-0.2744	0.7663
ANGPT1	-0.3296	-0.6218	0.1612	0.3231	0.6706
ANGPT2	-0.3553	-0.6483	-0.3506	-0.3279	0.0535
ANGPT4	0.3942	0.1098	-0.0884	-0.3838	0.5337
ANGPTL1	0.2805	0.3896	0.0931	0.7946	0.2999
ANGPTL2	0.0851	0.2368	-0.0114	0.2598	-0.4837
ANGPTL3	-0.094	-0.0619	0.0503	0.2114	-0.4543
ANGPTL4	0.6258	-0.6262	-0.3035	-0.0229	-1.1339
ANGPTL5	-0.32299999999999995	0.3558	-0.057999999999999996	0.0734	0.0941
ANGPTL6	0.6258	-0.6262	0.113	-0.0229	-1.2064
ANGPTL7	-0.1869	0.2868	0.4519	-0.2449	-0.5501
ANK1	0.1214	-0.0622	-0.1035	0.1726	0.3295
ANK2	-0.3247	-0.6178	-0.1005	-0.9046	-0.3898
ANK3	0.1218	-0.0658	0.1449	-0.1822	0.366
ANKAR	0.1282	0.3743	-0.0126	0.1868	0.365
ANKDD1A	-0.3653	-0.2478	-0.1806	-0.0527	-0.07
ANKFN1	-0.3408	-0.0832	0.1525	-0.3335	-0.5258
ANKFY1	-0.4332	-0.1143	-0.2934	-0.3953	-0.5681
ANKH	0.47100000000000003	0.07695	0.4503	0.0753	0.3959
ANKHD1	0.1231	-0.1002	-0.135	0.0609	-0.4732
ANKHD1-EIF4EBP3	0.1231	-0.1002	-0.135	0.0609	-0.4732
ANKIB1	0.4944	0.303	-0.0043	0.7939	0.3782
ANKK1	0.0697	0.2846	-0.057999999999999996	-0.366	-0.0123
ANKLE1	0.6258	0.7842	0.113	0.3144	0.6652
ANKLE2	0.0708	-0.149	0.1731	-0.2932	-0.539
ANKMY1	0.1343	-0.1826	-0.1355	-0.4471	0.2482
ANKMY2	-0.3203	-0.1035	-0.1468	-0.2557	0.3659
ANKRA2	0.1234	-0.65	-0.135	-0.3825	-0.5041
ANKRD1	0.1214	-0.0622	-0.1035	-0.1719	0.3295
ANKRD10	-0.4127	-0.5818	0.3101	-0.3376	0.0018
ANKRD11	0.0589	-0.7292	-0.3286	0.138	0.2859
ANKRD12	-0.3599	0.3129	0.4767	-0.3529	0.7804
ANKRD13	0.0859	0.2982	0.1731	0.3308	-0.4676
ANKRD13A	0.0859	0.2982	0.1731	0.3308	-0.4676
ANKRD13B	-0.3638	-0.0928	-0.2934	-0.3699	-0.4669
ANKRD13C	-0.094	-0.0619	0.0503	0.2114	-0.4543
ANKRD13D	-0.3888	0.5571	0.006999999999999999	0.1596	0.2908
ANKRD16	0.0709	-0.1129	0.3455	-0.0149	0.3254
ANKRD17	-0.3295	-0.6525	-0.3784	-0.9145	-0.4049
ANKRD18A	0.4212	0.3912	-0.1259	-0.2145	-0.5087
ANKRD18B	0.4212	0.3912	-0.1259	-0.2145	-0.5087
ANKRD19	-0.3645	-0.0937	0.0038	0.5485	-0.4837
ANKRD2	0.1214	-0.0622	-0.1035	-0.1719	0.3295
ANKRD20A1	-0.1861	0.1586	-0.0618	0.2006	-0.1592
ANKRD20A2	0.3944	0.1586	-0.0618	0.125	0.1675
ANKRD20A3	-0.1861	0.1586	-0.0618	0.2006	-0.1592
ANKRD20A4	0.1273	0.5256	-0.0618	0.0819	-0.1592
ANKRD20B	0.0193	0.2626	0.1405	0.1013	0.35600000000000004
ANKRD22	0.1214	-0.0671	-0.1035	-0.1719	0.3552
ANKRD23	0.0193	0.2626	0.1405	0.2993	0.35600000000000004
ANKRD24	-1.1519	-0.6262	-0.3035	-0.9961	-0.5782
ANKRD26	0.1037	-0.087	0.2222	0.0568	0.3483
ANKRD27	0.4984	0.7899	0.113	0.298	0.7448
ANKRD28	0.0946	-0.1577	-0.3007	-0.3262	-0.4556
ANKRD29	0.1168	0.3129	-0.1001	0.1507	0.3684
ANKRD30A	0.1037	0.2796	0.1068	0.4007	0.36200000000000004
ANKRD30B	-0.3599	0.3129	-0.1001	0.1507	0.7804
ANKRD32	0.135	-0.6894	-0.135	-0.3825	-1.1494
ANKRD33	0.1091	-0.0872	0.2899	0.275	-0.4478
ANKRD34A	0.2819	0.5329	0.2494	0.1167	0.3264
ANKRD34B	0.1234	-0.65	-0.135	-0.3825	-1.165
ANKRD34C	-0.41	-0.2478	0.0744	-0.35700000000000004	-0.0308
ANKRD35	0.2819	0.5329	0.2494	0.1167	0.3264
ANKRD36	0.0193	0.62625	0.1405	0.2993	0.35600000000000004
ANKRD36B	0.0193	0.07665	0.1405	0.3618	0.0899
ANKRD37	-0.3592	-0.6248	0.1165	-0.9445	0.3702
ANKRD39	0.0193	0.2626	0.1405	0.2993	0.35600000000000004
ANKRD40	0.4261	-0.0832	0.1525	-0.3335	-0.5258
ANKRD42	0.1393	0.5923	-0.057999999999999996	0.2981	0.8458
ANKRD43	0.1231	-0.1002	-0.135	0.0526	-0.4441
ANKRD44	-0.1982	0.3743	-0.0126	0.1868	0.365
ANKRD45	0.2805	0.3896	0.0931	0.8834	0.3244
ANKRD46	-0.3296	-0.6494	0.1612	0.3231	-0.0243
ANKRD49	0.12	0.2722	-0.057999999999999996	0.2981	0.0474
ANKRD5	0.4436	0.1098	-0.0339	-0.3337	0.5760000000000001
ANKRD50	-0.3247	-0.6178	-0.1005	-0.9189	-0.4169
ANKRD52	0.1091	-0.0872	0.2899	0.275	-0.4478
ANKRD53	0.0389	-0.0726	0.0536	-0.0184	0.0073
ANKRD54	-1.2013	-0.1189	-0.2982	-0.4307	-0.5416
ANKRD55	0.1209	-0.0692	0.0382	-0.3814	-0.4346
ANKRD56	-0.3295	-0.6525	-0.3784	-0.975	-0.4049
ANKRD57	0.0251	-0.1065	0.1405	0.3425	0.0121
ANKRD6	0.1476	-0.0935	0.1925	-0.1333	0.0843
ANKRD7	0.4892	0.5781	-0.0203	1.0313	0.3624
ANKRD9	0.3679	-0.6803	-0.1938	0.0806	-0.4765
ANKS1A	0.10800000000000001	0.0197	0.1148	0.2376	-0.0521
ANKS1B	0.1341	-0.0652	-0.2491	0.2444	-0.4676
ANKS3	0.0746	-0.6646	0.0173	-0.3731	0.5491
ANKS4B	0.0746	-0.083	0.0173	0.0347	0.4174
ANKS6	-0.3645	-0.0937	0.0038	0.355	-0.4837
ANKZF1	0.1984	0.2864	-0.0126	-0.9274	0.3317
ANLN	-0.32799999999999996	0.2823	-0.017	0.0397	0.3516
ANO1	0.6637	0.5571	0.006999999999999999	0.1596	0.5801
ANO10	-0.4012	0.531	-0.0059	-0.3261	-0.4556
ANO2	0.0723	0.5187	0.0525	1.0553	0.5491
ANO3	0.1574	-0.0899	0.006999999999999999	-0.314	-0.4225
ANO4	0.1341	-0.0652	-0.2491	0.2827	-0.4676
ANO5	-0.3463	-0.0899	0.006999999999999999	-0.9548	-0.4225
ANO6	0.1294	0.5156	0.2899	0.2973	-0.4478
ANO7	0.1343	-0.1826	-0.1355	-0.4471	0.2482
ANO8	0.6258	0.7842	0.113	0.3144	0.6652
ANO9	-0.4319	0.0236	-0.2891	-1.054	-0.5699
ANP32A	-0.3981	-0.2478	-0.1806	-0.0527	-0.07
ANP32B	-0.3645	-0.0937	0.0038	0.355	-0.4837
ANP32C	-0.3257	-0.6235	0.1518	-0.8793	-0.4025
ANP32D	0.1294	0.5156	0.2899	0.2406	-0.4478
ANP32E	0.2649	0.5329	0.2494	0.8581	0.3037
ANPEP	-0.4099	-0.2478	0.0744	-0.3263	-0.0308
ANTXR1	0.0389	-0.0726	0.0536	-0.0184	0.0073
ANTXR1/NNG1 fusion	0.0006	-0.0808	-0.4055	-0.2946	0.0314
ANTXR2	-0.3295	-0.6525	-0.3569	-0.9251	-0.3974
ANTXRL	0.1218	-0.1614	0.1068	0.1215	0.36200000000000004
ANUBL1	0.1218	0.2796	0.1068	0.1215	0.36200000000000004
ANXA1	-0.3424	-0.0838	-0.0741	0.5485	-0.4416
ANXA10	-0.3257	-0.5807	0.1518	-0.9056	-0.4025
ANXA11	0.1214	-0.0865	-0.1035	-0.2181	0.3124
ANXA13	-0.3565	0.3163	0.1625	0.8252	0.7022
ANXA2	-0.3653	-0.1185	-0.1806	-0.4922	-0.5287
ANXA2P1	-0.3561	-0.5747	0.2102	-0.9234	-0.4605
ANXA2P3	0.1218	-0.0658	0.1449	-0.1822	0.366
ANXA3	-0.3295	-0.6525	-0.3569	-0.9251	-0.3974
ANXA4	0.0389	-0.0726	0.0536	-0.0184	0.0073
ANXA5	-0.3247	-0.6193	-0.1005	-0.9189	-0.4169
ANXA6	0.1204	-0.1156	-0.135	0.0609	-0.4677
ANXA7	0.0808	-0.0865	0.1449	-0.2418	0.3118
ANXA8	0.1218	-0.0695	0.1068	-0.2835	0.36200000000000004
ANXA8L1	0.1218	-0.0695	0.1068	-0.2835	0.36200000000000004
ANXA8L2	0.1218	-0.1614	0.1068	-0.2835	0.36200000000000004
ANXA9	0.2649	0.5329	0.2494	0.8581	0.3037
AOAH	-0.32799999999999996	0.2823	-0.017	0.0397	0.3516
AOC2	-0.3392	-0.0928	0.1525	-0.3501	-0.5309
AOC3	-0.3392	-0.0928	0.1525	-0.3501	-0.5309
AOF1	0.0883	0.0487	0.6039	0.4451	0.3135
AOF2	-0.1935	-0.0867	0.0758	-0.3339	-0.5670000000000001
AOS1	-0.3808	-0.1324	-0.2936	0.06	-0.5206
AOX1	0.1984	0.3743	-0.0126	0.1868	0.365
AOX2	0.1984	0.3743	-0.0126	0.1868	0.365
AP1B1	-1.2059	-0.1189	-0.2982	0.3316	-0.5416
AP1G1	0.1015	-0.6626	-0.1822	0.2996	0.3368
AP1G2	0.4504	0.3658	-0.1679	0.4308	0.0417
AP1GBP1	-0.3836	-0.0928	-0.2934	-0.3696	-0.5309
AP1M1	0.6258	0.7842	0.113	0.14575	0.6652
AP1M2	0.6258	-0.6262	0.113	-0.0229	-1.2064
AP1S1	0.465	0.2751	-0.0043	0.6762	0.3624
AP1S3	0.1984	0.2864	-0.0126	-0.9078	0.3317
AP2A1	-0.3808	-0.1324	-0.2936	0.06	-0.5316
AP2A2	-0.4319	0.0236	-0.2891	-1.054	-0.5699
AP2B1	-0.4204	-0.0928	-0.2934	-0.3699	-0.5309
AP2M1	1.0456	0.2459	0.5643	-0.1459	0.6044
AP2S1	-0.3808	-0.1324	-0.2936	0.06	-0.5206
AP3B1	0.1234	-0.65	-0.135	-0.3825	-0.5041
AP3B2	-0.382	-0.2478	0.0744	-0.35700000000000004	-0.0308
AP3D1	-1.1519	-0.6262	-0.3035	-0.9961	-0.5782
AP3M1	0.0808	-0.0865	0.1449	-0.2418	0.2855
AP3M2	-0.3296	-0.0872	-0.2688	0.0889	0.5584
AP3S1	0.1157	-0.6588	-0.135	0.0813	-1.204
AP3S2	-0.4099	-0.2478	0.0744	-0.3263	-0.0308
AP4B1	-0.1188	0.3087	-0.1783	0.4285	-0.4942
AP4E1	-0.3653	-0.0972	-0.1719	-0.3381	-0.4442
AP4M1	0.465	0.2751	-0.0043	0.7061	0.2747
AP4S1	0.4504	0.3121	-0.1695	0.2915	-0.4224
APAF1	0.1361	-0.0837	-0.2491	0.2444	-0.4676
APBA1	-0.3424	-0.0838	-0.0741	0.5485	-0.4416
APBA2	-0.3982	-0.1069	0.0761	-0.3381	-0.4651
APBA3	-1.1519	-0.6262	-0.3035	-0.9961	-0.5782
APBB1	-0.3786	-0.0899	-0.1314	-0.9749	-0.465
APBB1IP	0.1037	-0.087	0.2222	0.0568	0.3483
APBB2	-0.3377	-0.6562	0.0256	-0.3281	0.0753
APBB3	0.1231	-0.1002	-0.135	0.0609	-0.4732
APC	0.1396	-0.6588	-0.135	0.0813	-1.204
APC variant protein	0.1396	-0.6588	-0.135	0.0813	-1.204
APC2	-1.1519	-0.6262	-0.3035	-0.9961	-0.5782
APC4	-0.3492	-0.6618	0.22399999999999998	-0.355	-0.428
APC5	0.0721	-0.0843	0.1731	0.2566	-0.5177
APCDD1	-0.3599	0.3129	-0.1001	-0.3529	0.7804
APCDD1L	0.4194	0.2783	0.0037	0.7052	-0.0709
APCS	0.2744	0.3896	0.0931	0.8966	0.3244
APECED	0.3463	0.4954	-0.05	0.6391	-0.0982
APEH	-0.3978	0.2671	-0.0059	-1.023	-0.496
APEX1	0.4504	0.3658	0.221	0.4308	0.0084
APG4-D	0.6258	-0.6262	0.113	-0.0229	-1.2064
APH-1b	-0.3653	-0.2478	-0.1806	-0.4922	-0.07
APH1A	0.2649	0.5329	0.2494	0.8581	0.3037
APH1B	-0.3653	-0.2478	-0.1806	-0.4922	-0.07
APHC	0.6637	0.5571	0.006999999999999999	0.2115	0.5801
API5	-0.3423	-0.0941	0.006999999999999999	-0.3732	-0.4225
APIP	0.1288	-0.0963	0.006999999999999999	-0.631	-0.4225
APITD1	-0.1869	0.2868	0.4519	-0.2449	-0.5501
APLF	0.0389	-0.0726	0.0536	-0.0184	0.0073
APLNR	-0.3351	0.198	0.006999999999999999	0.0431	-1.1098
APLP1	0.5013	0.4498	0.113	0.298	0.7124
APLP2	-1.1435	-0.6707	-0.1924	-0.3185	0.0179
APO	-0.3645	-0.0937	0.0038	0.5485	-0.4837
APO3L	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
APOA1	0.8461	0.2846	-0.057999999999999996	-0.366	-0.0123
APOA1BP	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
APOA2	0.2744	0.3896	0.0931	0.8834	0.3244
APOA4	0.8461	0.2846	-0.057999999999999996	-0.366	-0.0123
APOA5	0.8461	0.2846	-0.057999999999999996	-0.366	-0.0123
APOB	0.0006	-0.0808	-0.4432	-0.3062	0.0007
APOB48R	0.1015	-0.083	0.0173	0.0347	0.4174
APOBEC-2	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
APOBEC1	0.0723	0.5187	0.0525	1.0418	0.5491
APOBEC2	0.10800000000000001	0.0809	0.1148	0.2376	-0.0521
APOBEC3A	-1.1173		-0.2982	-0.3808	-0.5416
APOBEC3B	-0.4878		-0.2982		-0.0851
APOBEC3C	-0.4878	-0.1518	-0.2982	-0.3906	-0.5493
APOBEC3D	-0.4878	-0.1518	-0.2982	-0.3906	-0.5493
APOBEC3F	-0.82645	-0.1518	-0.2982	-0.3906	-0.5493
APOBEC3G	-1.1651	-0.1518	-0.2982	-0.3906	-0.5493
APOBEC3H	-1.1651	-0.1518	-0.2982	-0.3906	-0.5493
APOBEC4	0.2805	0.28	0.0931	0.6935	0.3109
APOC1	-0.3808	0.4498	-0.0894	0.06	-0.5206
APOC2	-0.3808	0.4498	-0.0894	0.06	-0.5206
APOC3	0.8461	0.2846	-0.057999999999999996	-0.366	-0.0123
APOC4	-0.3808	0.4498	-0.0894	0.06	-0.5206
APOD	-0.3997	0.2325	0.5643	-0.1472	0.5644
APOE	-0.3808	0.4498	-0.0894	0.06	-0.5206
APOF	0.1091	-0.0872	0.2899	0.275	-0.4478
APOH	0.0968	-0.0921	0.1525	0.3453	-0.5258
APOL1	-1.2013	-0.1189	-0.2982	-0.4307	-0.5416
APOL2	-1.2013	-0.1189	-0.2982	-0.4307	-0.5416
APOL3	-1.1736	-0.1189	-0.2982	-0.4307	-0.5416
APOL4	-1.2013	-0.1189	-0.2982	-0.4307	-0.5416
APOL5	-1.1736	-0.1189	-0.2982	-0.4307	-0.5416
APOL6	-1.1736	-0.1189	-0.2982	-0.4307	-0.5416
APOLD1	0.1289	0.7054	0.0944	0.9767	0.6128
APOLIV	-1.2013	-0.1189	-0.2982	-0.4307	-0.5416
APOM	0.0603	0.0105	0.0708	0.2253	0.2791
APP	0.4254	0.5156	0.12	0.1893	-0.0146
APPBP2	0.0968	-0.0832	0.1525	-0.3525	-0.5258
APPL1	-0.3824	0.2671	-0.0059	-1.0303	-0.496
APPL2	0.0859	-0.0925	0.1731	0.2827	-0.4676
APRG1	0.11699999999999999	-0.833	-0.0059	-0.3261	-0.4556
APRT	0.0589	-0.7292	-0.3286	0.138	0.2859
APTX	0.1252	0.3912	-0.1259	-0.2145	-0.414
AQ27	-0.3247	-0.6193	-0.1005	-0.9189	-0.4169
AQP1	-0.32799999999999996	-0.0951	-0.017	0.0397	0.3516
AQP10	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
AQP11	0.6637	0.5571	0.006999999999999999	0.2115	0.5801
AQP12	0.1343	-0.1826	-0.1355	-0.4471	0.2482
AQP12A	0.1343	-0.1826	-0.1355	-0.4471	0.2482
AQP12B	0.1343	-0.1826	-0.1355	-0.4471	0.2482
AQP2	0.1294	-0.0872	0.2899	0.2406	-0.4478
AQP3	0.1252	0.3912	-0.1259	-0.2145	-0.414
AQP4	0.1596	0.3129	-0.1001	0.1507	0.3684
AQP5	0.1294	-0.0872	0.2899	0.2406	-0.4478
AQP6	0.1294	-0.0872	0.2899	0.2406	-0.4478
AQP7	0.1252	0.3912	-0.1259	-0.2145	-0.414
AQP7P1		0.1586	-0.0618	0.2006	-0.1592
AQP8	0.1015	-0.083	0.0173	0.0347	0.4174
AQP9	-0.3653	-0.1013	-0.1806	-0.4922	-0.5287
AQR	-0.3445	-0.6555	0.1828	-0.3381	-0.4767
ARAP1	0.6637	0.5571	0.006999999999999999	0.2115	0.5801
ARAP2	-0.3377	-0.7277	0.0256	-0.3462	0.0753
ARAP3	0.1231	-0.1002	-0.135	0.0609	-0.4732
ARC	-0.3845	0.2975	-0.3072	-0.0014	0.584
ARC20	0.6057	0.5592	-0.3007	-0.3262	-0.4556
ARC41	0.465	0.2751	-0.0043	0.7061	0.2747
ARCH	-0.1738	-0.0985	0.0941	-0.3285	-0.5359
ARCN1	0.3742	0.2846	-0.057999999999999996	-0.366	-0.0123
ARD1B	-0.3295	-0.6525	-0.3569	-0.9251	-0.3974
AREG	-0.3295	-0.6525	-0.3784	-0.8959999999999999	-0.4049
ARF1	0.2805	0.2687	0.0931	-0.2744	0.7663
ARF3	0.1294	0.5156	0.2899	0.2406	-0.4478
ARF4	-0.3824	0.2671	-0.0059	0.2347	-0.496
ARF5	0.466	0.6053	-0.0203	0.9398	0.3624
ARF6	0.4438	0.7996	-0.171	0.0963	-0.4596
ARFGAP1	0.3702	0.2783	0.0037	0.6308	-0.0988
ARFGAP2	-0.3423	-0.0899	0.006999999999999999	-0.3732	-0.4225
ARFGAP3	-1.1651	-0.1518	-0.2982	-1.072	-0.5697
ARFGEF1	-0.3296	-0.1035	0.2916	0.1022	0.7179
ARFGEF2	0.4228	0.2783	0.0037	0.8986	-0.0709
ARFIP1	-0.3561	-0.5747	0.2102	-0.9234	-0.4605
ARFIP2	-0.3786	-0.0899	-0.1314	-0.9749	-0.465
ARFRP1	0.3702	0.2783	0.0037	0.6308	-0.0988
ARG1	-0.3516	-0.6056	0.1968	0.2352	-0.4191
ARG2	0.4438	-0.6322	-0.171	0.0623	-0.4765
ARGFX	-0.3381	0.2667	0.3759	0.1937	0.2006
ARGFXP2	-0.3638	-0.0928	-0.2934	-0.3699	-0.5309
ARGLU1	-0.3703	-0.5818	0.3101	-0.306	0.0018
ARHGAP1	-0.3423	-0.0899	0.006999999999999999	-0.3732	-0.4225
ARHGAP10	-0.3301	-0.6009	0.5488	0.15	-0.391
ARHGAP11A	-0.377	-0.6558	0.0761	-0.3381	-0.4651
ARHGAP11B	-0.3982	-0.6558	0.0761	-0.3381	-0.4651
ARHGAP12	0.1037	0.2926	0.1068	0.4007	0.3483
ARHGAP15	0.1197	0.5562	-0.018000000000000002	0.4027	0.3686
ARHGAP17	0.1015	-0.083	0.0173	0.0347	0.4174
ARHGAP18	-0.3516	-0.6056	0.1968	0.2352	-0.4049
ARHGAP19	0.1214	-0.0622	-0.1035	-0.1719	0.3295
ARHGAP20	-0.3446	0.2846	-0.057999999999999996	-0.366	0.0452
ARHGAP21	0.1037	-0.087	0.2222	0.0568	0.3483
ARHGAP22	0.1218	0.0838	0.1026	-0.2475	0.3563
ARHGAP24	-0.3295	-0.6652	-0.3569	-0.9251	-0.4295
ARHGAP25	0.0389	-0.0726	0.0536	-0.0184	0.0073
ARHGAP26	0.1231	-0.1002	-0.135	0.0609	-0.4732
ARHGAP27	-0.3776	-0.0928	0.1525	-0.3555	-0.5292
ARHGAP28	-0.3599	0.3129	0.4767	-0.3529	0.7804
ARHGAP29	-0.0948	0.3901	-0.1519	0.3431	-0.413
ARHGAP30	0.2744	0.3896	0.0931	0.8834	0.3244
ARHGAP5	0.4504	0.3121	-0.1695	0.2915	-0.4224
ARHGAP8	-1.2429999999999999	-0.1518	-0.2982	-1.114	-0.5697
ARHGAP9	0.1091	-0.0872	0.2899	0.275	-0.4478
ARHGDIA	1.0033	-0.0921	0.1525	0.3273	-0.5258
ARHGDIB	0.1289	0.7054	0.0944	0.9767	0.6128
ARHGDIG	-1.2647	-0.6646	0.0173	-0.3731	0.5491
ARHGEF1	-0.3808	0.4498	-0.0894	0.298	-0.4985
ARHGEF10	0.0652	-0.7333	-0.3483	-0.3467	0.0167
ARHGEF10L	-0.1935	0.2861	0.0758	-0.3339	-0.5670000000000001
ARHGEF11	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
ARHGEF11/KIAA0380	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
ARHGEF12	0.1694	0.2846	-0.057999999999999996	-0.366	-0.0123
ARHGEF15	-0.4332	-0.1143	-0.2934	-0.3953	-0.5419
ARHGEF16	-0.1869	0.2868	0.4519	-0.2449	-0.56
ARHGEF17	0.6637	0.5571	0.006999999999999999	0.2115	0.5801
ARHGEF18	0.6074	-0.6262	-0.3035	-0.0229	-1.3124
ARHGEF19	-0.0533	0.2868	0.0758	-0.3339	-0.483
ARHGEF2	0.2744	0.3896	0.0931	0.8536	0.32799999999999996
ARHGEF3	-0.3824	0.2671	-0.0059	-1.0303	-0.496
ARHGEF4	-0.2582	0.3681	0.0107	0.4027	0.3646
ARHGEF5	0.23235	0.68855	-0.0316	0.9625	0.287
ARHGEF7	-0.4127	-0.5818	0.3101	-0.3376	0.0018
ARID1A	-0.1738	-0.0985	-0.4422	-0.3339	-0.5417
ARID1A variant protein	-0.1738	-0.0985	-0.4422	-0.3339	-0.5417
